ID,classLabelPhishing,favLabel,percentRequestUrls,URLLength,domainLabel,dotsInDomain
59136,1,1,1,0,0,0
89759,0,1,0,0,0,0
47749,1,1,1,0,0,0
62288,0,0,1,0,0,0
86741,1,1,1,0,0,0
10964,0,1,1,0,0,0
48348,1,1,1,0,0,0
36848,0,1,0,0,0,0
75949,1,1,1,0,0,0
20524,0,1,1,0,0,0
50350,1,1,1,0,0,0
86592,0,0,1,0,0,0
67745,1,1,1,0,0,0
96542,0,1,0,0,0,0
58269,1,1,1,0,0,-1
91732,0,1,0,0,0,0
91268,1,1,1,0,0,0
34853,0,0,1,0,0,0
68999,1,1,1,0,0,0
52166,0,0,1,0,0,0
61202,1,1,1,0,0,0
78114,0,1,1,0,0,0
88214,1,1,1,0,0,0
70958,0,1,1,0,0,0
43646,1,1,0,0,0,0
18007,0,1,0,0,0,0
80930,1,1,0,0,0,0
62435,0,1,1,0,0,0
45529,1,1,0,-1,0,0
27420,0,1,0,0,0,0
95715,1,1,1,0,0,0
49532,0,1,1,0,0,0
49762,1,1,1,0,0,0
32396,0,1,-1,0,0,0
21078,1,1,1,0,1,0
12139,0,1,-1,0,0,0
14780,1,1,-1,0,0,0
43150,0,0,1,0,0,0
47965,1,1,1,0,0,0
32093,0,1,0,0,0,0
37890,1,1,1,1,1,0
51118,0,0,1,0,0,0
48830,1,1,1,0,1,0
82533,0,1,-1,0,0,0
77782,1,1,0,0,0,0
35709,0,1,1,0,0,0
56788,1,1,0,0,0,0
58337,0,1,-1,0,0,0
15307,1,1,0,0,0,0
89761,0,1,1,0,0,0
18541,1,1,0,-1,0,0
28973,0,1,-1,0,0,0
72130,1,1,1,0,0,0
77640,0,1,1,0,0,0
52785,1,1,1,1,0,0
85906,0,1,-1,0,0,0
45113,1,1,1,-1,0,0
26440,0,0,1,0,0,0
23653,1,1,0,0,0,0
58971,0,1,0,0,0,0
50029,1,1,1,0,0,0
53362,0,1,-1,0,0,0
22848,1,1,1,0,0,0
26157,0,1,0,0,0,0
87781,1,1,0,0,0,0
52173,0,1,1,0,0,0
43992,1,1,0,0,0,0
36778,0,1,1,0,0,0
34990,1,1,1,0,0,-1
74699,0,0,1,0,0,0
62800,1,1,1,0,0,0
77122,0,1,0,0,0,0
42214,1,1,1,-1,0,0
35824,0,1,-1,0,0,0
95204,1,1,1,0,0,0
20691,0,1,-1,0,0,0
86671,1,1,1,-1,0,0
21261,0,1,0,0,0,0
94535,1,1,1,0,0,0
27074,0,1,0,0,0,0
49504,1,1,0,0,0,0
85507,0,1,0,0,0,0
72985,1,1,1,0,1,0
88912,0,1,0,0,0,0
19731,1,1,1,0,1,0
45899,0,1,0,0,0,0
84410,1,1,0,0,0,0
25049,0,1,0,0,1,0
33160,1,1,-1,0,0,0
67944,0,1,0,0,0,0
76561,1,1,1,0,0,0
82299,0,1,1,0,0,0
60488,1,1,0,0,0,0
68496,0,1,1,0,0,0
51510,1,1,1,0,1,0
51354,0,1,0,0,0,0
76174,1,1,1,0,0,0
49411,0,1,-1,0,0,0
25590,1,1,0,-1,0,0
71247,0,1,0,0,0,0
56209,1,1,-1,0,0,0
70801,0,1,0,0,0,0
22902,1,1,-1,0,0,0
85774,0,1,-1,0,0,0
65329,1,1,0,0,0,0
85321,0,1,0,0,0,0
99367,1,1,-1,0,0,0
47093,0,1,-1,0,0,0
68892,1,1,0,0,0,0
84763,0,1,0,0,0,0
51317,1,1,1,-1,0,0
44198,0,1,0,0,0,0
40343,1,1,1,0,1,0
17634,0,1,0,0,0,0
29098,1,1,1,0,1,0
55929,0,1,1,0,0,0
27917,1,1,0,-1,0,0
96055,0,1,1,0,0,0
21355,1,1,-1,-1,0,0
34794,0,0,1,0,0,0
53892,1,1,1,-1,1,0
35147,0,1,1,0,0,0
84800,1,1,1,0,0,0
69520,0,1,1,0,0,0
23502,1,1,1,0,0,0
19109,0,1,-1,0,0,0
14400,1,1,1,0,0,0
87349,0,1,-1,0,0,0
62894,1,1,0,0,0,0
67759,0,1,1,0,0,0
41047,1,1,1,0,0,0
22602,0,1,0,0,0,0
45897,1,1,1,0,0,0
75785,0,0,1,0,0,0
74359,1,1,1,0,0,0
82973,0,1,0,0,0,0
63803,1,1,1,0,0,0
76640,0,1,0,0,0,0
33221,1,1,0,-1,0,0
77747,0,1,-1,0,0,0
18755,1,1,1,0,0,0
66818,0,1,0,0,0,0
68517,1,1,1,0,0,0
79260,0,1,-1,0,0,0
62228,1,1,1,0,0,0
46669,0,1,-1,0,0,0
50714,1,1,1,-1,0,0
60183,0,1,-1,0,0,0
58190,1,1,1,-1,0,0
79234,0,1,0,0,0,0
23259,1,1,1,0,0,0
24241,0,1,1,0,0,0
43453,1,1,1,1,0,0
84386,0,1,1,0,0,0
49631,1,1,0,0,0,0
28698,0,1,0,0,0,0
57996,1,1,1,1,0,0
23007,0,1,0,0,0,0
50190,1,1,1,1,1,0
36001,0,1,0,0,0,0
99545,1,1,1,-1,0,0
47181,0,1,-1,0,0,0
24875,1,1,0,-1,0,0
61455,0,1,0,0,0,0
37361,1,1,0,-1,0,0
87246,0,1,1,0,0,0
60292,1,1,1,1,0,0
83419,0,1,0,0,0,0
74161,1,1,1,0,0,0
23563,0,1,0,0,0,0
52609,1,1,1,-1,0,0
75692,0,1,-1,0,0,0
92085,1,1,0,0,0,0
49391,0,1,-1,0,0,0
31527,1,1,0,0,0,0
80665,0,1,0,0,0,0
66138,1,1,1,1,0,0
38926,0,1,0,0,0,0
10439,1,1,1,0,1,0
20154,0,1,1,0,0,0
42295,1,1,1,-1,0,0
88338,0,1,0,0,0,0
43211,1,1,-1,1,0,0
24790,0,1,0,0,0,0
44110,1,1,1,-1,0,0
78509,0,1,0,0,0,0
86207,1,1,0,1,0,0
43293,0,1,1,0,0,0
93946,1,1,0,1,0,0
22464,0,1,0,0,0,0
18605,1,1,1,-1,0,0
56188,0,1,0,0,0,0
34118,1,1,1,-1,1,0
42100,0,1,0,0,0,0
48646,1,1,1,-1,0,0
45138,0,1,1,0,0,0
31749,1,1,1,-1,1,0
42964,0,1,0,0,0,0
54279,1,1,1,0,0,0
45078,0,1,-1,0,0,0
42313,1,1,1,-1,0,0
12358,0,1,0,0,0,0
11770,1,1,1,0,0,0
50136,0,0,1,0,0,0
98216,1,1,1,-1,0,0
22258,0,1,-1,0,0,0
92352,1,1,1,0,1,0
67669,0,1,1,0,0,0
17679,1,1,-1,-1,0,0
94462,0,0,-1,0,0,0
16657,1,1,1,-1,0,0
33529,0,1,0,0,0,0
57585,1,1,0,0,0,0
37213,0,1,0,0,0,0
91271,1,1,0,0,0,0
20025,0,1,-1,0,0,0
30850,1,1,1,0,0,0
66635,0,1,0,0,0,0
37155,1,1,0,0,0,0
60587,0,1,0,0,0,0
98116,1,1,0,0,0,0
73678,0,1,0,0,0,0
49103,1,1,0,0,0,0
96325,0,1,0,0,0,0
71531,1,1,1,0,0,0
34377,0,1,1,0,0,0
49858,1,1,-1,-1,0,0
93273,0,1,-1,0,0,0
98524,1,1,1,0,0,0
91003,0,1,1,0,0,0
49053,1,1,1,-1,0,0
25093,0,0,1,0,0,0
27813,1,1,1,0,0,0
84467,0,1,0,0,0,0
43225,1,1,0,1,0,0
87347,0,1,-1,0,0,0
66353,1,1,0,0,0,0
22279,0,1,-1,0,0,0
46815,1,1,1,1,0,0
33312,0,1,1,0,0,0
30084,1,1,1,1,0,0
61499,0,1,0,0,0,0
93742,1,1,0,1,0,0
73459,0,1,1,0,1,0
59185,1,1,1,1,0,0
75808,0,1,0,0,0,0
65409,1,1,1,1,0,0
64913,0,1,0,0,0,0
72862,1,1,1,-1,0,0
95049,0,1,1,0,0,0
23320,1,1,1,-1,0,0
90009,0,0,0,0,1,0
47792,1,1,1,1,0,0
42039,0,1,1,0,0,0
68044,1,1,1,1,0,0
77126,0,1,1,0,0,0
53583,1,1,1,-1,0,0
32323,0,1,0,0,0,0
75866,1,1,1,1,0,0
51266,0,1,-1,0,0,0
99377,1,1,1,1,0,0
26612,0,1,-1,0,0,0
50431,1,1,1,0,0,0
50639,0,1,0,0,0,0
42146,1,1,-1,1,0,0
91939,0,1,0,0,0,0
79438,1,1,1,-1,0,0
91954,0,1,0,0,0,0
20291,1,1,1,-1,0,0
78011,0,1,0,0,0,0
51584,1,1,1,-1,0,0
60833,0,1,1,0,1,0
20301,1,1,1,-1,0,0
80082,0,1,0,0,0,0
17143,1,1,1,-1,0,0
96364,0,1,1,0,0,0
21881,1,1,1,-1,0,0
81097,0,1,1,0,0,0
98413,1,1,1,-1,0,0
56612,0,0,-1,0,0,0
45616,1,1,1,1,0,0
25298,0,1,1,0,0,0
48806,1,1,1,1,0,0
13958,0,1,1,0,0,0
38190,1,1,1,1,0,0
98967,0,1,1,0,0,0
26899,1,1,1,-1,0,0
83733,0,0,1,0,0,0
67737,1,1,1,0,0,0
38153,0,1,1,0,0,0
22180,1,1,1,-1,0,0
47217,0,1,0,0,0,0
24734,1,1,0,1,0,0
36418,0,1,-1,0,0,0
83987,1,1,0,1,0,0
41821,0,1,1,0,1,0
53835,1,1,0,0,0,0
24799,0,1,-1,0,0,0
86374,1,1,0,1,0,0
32980,0,1,0,0,0,0
82456,1,1,1,1,0,0
69862,0,0,0,0,0,0
11396,1,1,0,1,0,0
84017,0,1,1,0,0,0
15932,1,1,0,1,1,0
44187,0,1,1,0,0,0
96702,1,1,0,1,1,0
31568,0,1,1,0,0,0
32121,1,1,1,1,0,0
55131,0,1,-1,0,0,0
28607,1,1,-1,0,0,0
44674,0,1,-1,0,0,0
95023,1,1,-1,1,0,0
83030,0,1,-1,0,0,0
85258,1,1,1,1,0,0
16329,0,1,0,0,0,0
39561,1,1,1,1,0,0
57674,0,1,1,0,0,0
14158,1,1,0,1,0,0
21931,0,1,1,0,0,0
86433,1,1,0,1,0,0
68822,0,1,0,0,0,0
76684,1,1,0,0,0,0
27258,0,1,0,0,0,0
58758,1,1,0,-1,0,0
59120,0,1,0,0,0,0
95284,1,1,0,0,0,0
17769,0,1,0,0,0,0
86857,1,1,0,-1,0,0
48276,0,1,-1,0,0,0
99388,1,1,0,0,0,0
22383,0,1,-1,0,0,0
39861,1,1,0,-1,0,0
85557,0,0,0,0,0,0
11745,1,1,0,-1,0,0
38558,0,0,0,0,0,0
79354,1,1,0,0,0,0
45533,0,1,0,0,0,0
32835,1,1,0,0,0,0
74394,0,0,1,0,0,0
33661,1,1,1,-1,1,0
55210,0,1,1,0,0,0
83006,1,1,0,-1,0,-1
13231,0,1,1,0,0,0
69889,1,1,0,0,0,0
25066,0,0,1,0,0,0
46899,1,1,0,0,0,-1
67736,0,1,0,0,0,0
79041,1,1,0,1,0,-1
46070,0,1,0,0,0,0
81464,1,1,0,-1,0,-1
10550,0,1,1,0,0,0
72033,1,1,0,0,0,0
69584,0,1,0,0,0,0
83883,1,1,0,0,0,0
47476,0,1,0,0,1,0
70218,1,1,0,1,0,0
72587,0,1,0,0,1,0
82523,1,1,0,0,0,0
52451,0,1,0,0,0,0
90201,1,1,0,0,0,0
52289,0,1,-1,0,0,0
70336,1,1,0,0,0,0
96441,0,1,0,0,0,0
88871,1,1,0,0,0,0
75675,0,1,0,0,0,0
56960,1,1,0,0,0,0
75968,0,1,1,0,0,0
96172,1,1,0,0,0,0
96737,0,1,0,0,0,0
52462,1,1,0,-1,1,0
80926,0,1,-1,0,0,0
38171,1,1,0,0,1,0
85472,0,1,0,0,0,0
16455,1,1,0,1,0,0
12050,0,1,1,0,0,0
28330,1,1,0,0,0,0
35123,0,1,-1,0,1,0
46157,1,1,0,0,0,0
53220,0,1,0,0,0,0
90214,1,1,0,0,0,0
26812,0,1,0,0,0,0
66894,1,1,0,0,0,0
27066,0,1,0,0,0,0
10773,1,1,0,0,0,0
83365,0,1,0,0,0,0
84988,1,1,0,0,0,0
59763,0,1,0,0,0,0
99479,1,1,0,-1,0,0
29723,0,1,-1,0,0,0
39140,1,1,0,0,0,0
84711,0,1,-1,0,0,0
94314,1,1,1,0,1,0
99089,0,1,0,0,0,0
46510,1,1,0,0,0,0
98946,0,1,1,0,0,0
80322,1,1,0,0,0,0
15555,0,1,-1,0,0,0
92511,1,1,0,0,1,0
30511,0,1,0,0,1,0
68152,1,1,0,0,0,0
87656,0,1,1,0,0,0
59046,1,1,0,0,0,0
26410,0,1,1,0,0,0
31561,1,1,0,0,0,0
38227,0,1,1,0,0,0
38688,1,1,0,0,0,0
43750,0,1,0,0,0,0
45865,1,1,0,1,0,0
69867,0,1,1,0,0,0
53517,1,1,0,0,1,0
35404,0,1,0,0,0,0
50284,1,1,0,0,1,0
53736,0,1,0,0,0,0
54074,1,1,0,1,0,0
47347,0,1,0,0,0,0
73532,1,1,0,0,0,0
76334,0,0,1,0,0,0
16699,1,1,0,0,0,0
32884,0,1,0,0,0,0
63731,1,1,0,1,0,0
65263,0,1,1,0,0,0
27092,1,1,0,0,0,0
73435,0,1,0,0,0,0
32456,1,1,0,1,1,0
38120,0,1,1,0,0,0
18986,1,1,0,1,0,0
62040,0,1,0,0,0,0
71034,1,1,0,1,0,0
57152,0,1,0,0,0,0
88363,1,1,0,1,0,0
40556,0,1,0,0,0,0
13741,1,1,0,0,0,0
36625,0,1,1,0,0,0
39907,1,1,0,1,0,0
41261,0,1,1,0,0,0
49237,1,1,0,1,1,0
20029,0,1,1,0,0,0
84279,1,1,0,1,0,0
80294,0,1,-1,0,0,0
56928,1,1,0,1,0,0
72807,0,1,1,0,0,0
69163,1,1,0,1,0,0
29102,0,1,1,0,0,0
51374,1,1,0,1,0,0
86163,0,1,-1,0,1,0
31808,1,1,-1,0,0,0
17516,0,1,-1,0,0,0
54169,1,1,0,1,0,0
44616,0,1,-1,0,0,0
33426,1,1,0,1,0,0
73413,0,1,-1,0,0,0
68680,1,1,-1,1,0,0
72964,0,1,1,0,0,0
86183,1,1,0,0,0,0
84760,0,1,1,0,0,0
48897,1,1,0,1,0,0
81976,0,1,0,0,0,0
21314,1,1,0,-1,1,0
81583,0,1,0,0,0,0
87124,1,1,0,1,0,0
36794,0,1,1,0,0,0
49378,1,1,0,-1,0,0
56106,0,1,0,0,0,0
86618,1,1,0,-1,0,0
99421,0,1,1,0,0,0
44560,1,1,0,1,0,0
83751,0,1,-1,0,0,0
67457,1,1,-1,-1,0,0
30803,0,1,1,0,0,0
36510,1,1,0,1,0,0
58635,0,1,1,0,0,0
77003,1,1,0,0,0,0
76845,0,1,1,0,0,0
68601,1,1,0,1,0,0
63395,0,1,-1,0,0,0
56986,1,1,-1,1,0,0
69120,0,1,1,0,0,0
14417,1,1,0,1,0,0
13450,0,1,-1,0,0,0
94538,1,1,0,-1,0,0
93316,0,1,0,0,0,0
45445,1,1,0,1,0,0
54968,0,1,1,0,0,0
20845,1,1,0,1,0,0
77348,0,1,0,0,0,0
31292,1,1,0,0,0,0
48850,0,1,1,0,0,0
66435,1,1,0,1,0,0
73412,0,0,1,0,0,0
49737,1,1,0,0,0,0
51321,0,0,0,0,0,0
94558,1,1,1,1,0,0
77964,0,1,-1,0,0,0
78082,1,1,0,1,0,0
10687,0,1,0,0,0,0
61474,1,1,-1,1,0,0
73164,0,1,0,0,0,0
28221,1,1,0,1,0,0
49435,0,1,-1,0,0,0
90442,1,1,0,1,0,0
15475,0,1,1,0,0,0
64266,1,1,0,0,0,0
11271,0,1,0,0,0,0
46269,1,1,0,1,0,0
79792,0,1,0,0,0,0
46907,1,1,0,1,0,0
59535,0,0,1,0,0,0
26633,1,1,0,0,0,0
95429,0,1,0,0,0,0
49444,1,1,0,1,0,0
61298,0,0,1,0,0,0
74122,1,1,0,1,0,0
87887,0,1,0,0,0,0
69939,1,1,0,1,0,0
38030,0,1,0,0,0,0
20371,1,1,0,1,0,0
24606,0,1,0,0,0,0
96033,1,1,0,1,0,0
93690,0,1,1,0,0,0
65767,1,1,0,1,0,0
60966,0,1,1,0,0,0
48634,1,1,0,1,0,0
31303,0,0,1,0,0,0
50799,1,1,0,1,0,0
81704,0,1,0,0,0,0
94627,1,1,0,1,0,0
95006,0,1,0,0,1,0
56356,1,1,0,1,0,0
64492,0,1,-1,0,0,0
71209,1,1,0,1,0,0
42868,0,1,0,0,0,0
71245,1,1,0,1,0,0
85953,0,1,0,0,0,0
71546,1,1,0,0,0,0
28691,0,1,-1,0,0,0
25373,1,1,0,0,0,0
75082,0,1,1,0,0,0
74295,1,1,0,-1,0,1
32481,0,1,1,0,0,0
58297,1,1,0,1,0,0
35087,0,1,-1,0,0,0
58312,1,1,0,0,0,0
87434,0,1,-1,0,0,0
91333,1,1,0,-1,0,0
21576,0,1,0,0,1,0
20298,1,1,-1,0,0,0
36613,0,1,0,0,0,0
18346,1,1,0,-1,0,0
13085,0,1,-1,0,0,0
63007,1,1,0,0,0,0
98811,0,1,0,0,0,0
24789,1,1,0,0,1,0
65637,0,1,-1,0,0,0
43020,1,1,0,0,0,0
19973,0,0,1,0,0,0
22041,1,1,0,-1,1,0
42389,0,0,1,0,0,0
28010,1,1,0,1,0,0
29208,0,1,-1,0,1,0
39432,1,1,0,-1,0,0
69683,0,1,-1,0,0,0
72723,1,1,0,1,0,0
78366,0,1,-1,0,0,0
49876,1,1,0,0,0,0
11895,0,1,1,0,0,0
45494,1,1,0,0,0,0
17633,0,1,0,0,0,0
87540,1,1,0,-1,0,1
46419,0,1,1,0,0,0
88062,1,1,0,0,1,0
36069,0,0,1,0,0,0
98220,1,1,0,-1,0,0
14779,0,1,1,0,0,0
37831,1,1,0,1,0,0
58845,0,1,1,0,0,0
74465,1,1,-1,1,0,0
53578,0,1,1,0,0,0
85733,1,1,-1,1,0,0
54128,0,1,0,0,0,0
16879,1,1,0,1,0,0
64053,0,1,1,0,0,0
96358,1,1,-1,0,0,0
77164,0,0,1,0,0,0
81281,1,1,0,0,0,0
84327,0,1,0,0,0,0
80225,1,1,0,0,0,0
49805,0,1,-1,0,0,0
81124,1,1,0,0,0,0
61571,0,1,-1,0,1,0
93898,1,1,-1,1,0,0
21287,0,1,1,0,0,0
79320,1,1,0,-1,0,0
10534,0,1,-1,0,0,0
27591,1,1,0,0,0,0
26225,0,1,0,0,0,0
25514,1,1,0,-1,0,0
56840,0,1,1,0,0,0
47909,1,1,0,0,0,0
76294,0,1,0,0,0,0
19574,1,1,0,-1,0,0
46300,0,1,0,0,0,0
43199,1,1,0,1,0,0
19288,0,1,-1,0,0,0
54764,1,1,0,0,0,0
95221,0,1,-1,0,0,0
86162,1,1,-1,0,0,0
75332,0,1,-1,0,0,0
83167,1,1,0,0,0,0
20651,0,1,0,0,0,0
15657,1,1,0,0,0,0
38194,0,1,0,0,0,0
40893,1,1,0,-1,0,0
31541,0,0,1,0,0,0
77967,1,1,0,0,1,0
24365,0,1,1,0,0,0
81970,1,1,0,0,0,0
86361,0,1,-1,0,0,0
35906,1,1,0,1,1,0
52405,0,1,1,0,0,0
22007,1,1,0,1,0,0
13212,0,1,-1,0,0,0
15081,1,1,0,0,1,0
90961,0,1,1,0,0,0
61466,1,1,0,0,0,0
70941,0,1,-1,0,0,0
53207,1,1,-1,-1,0,0
29703,0,1,-1,0,0,0
59784,1,1,-1,0,0,0
76099,0,1,-1,0,1,0
73796,1,1,0,0,0,0
64009,0,1,-1,0,1,0
42337,1,1,-1,-1,0,0
40726,0,1,1,0,0,0
41926,1,1,0,0,0,0
27397,0,1,0,0,0,0
29803,1,1,0,0,0,0
88211,0,1,0,0,0,0
11554,1,1,0,0,0,0
88804,0,0,1,0,1,0
74270,1,1,0,0,1,0
71734,0,1,0,0,0,0
51311,1,1,-1,-1,0,0
31073,0,1,-1,0,0,0
28502,1,1,-1,1,0,0
25906,0,0,-1,0,0,0
38059,1,1,-1,0,0,0
43257,0,1,0,0,0,0
25141,1,1,0,1,0,0
54407,0,1,1,0,0,0
76832,1,1,0,1,0,0
82792,0,1,1,0,0,0
54165,1,1,0,0,0,0
18450,0,1,1,0,0,0
67963,1,1,0,1,0,0
67200,0,1,-1,0,0,0
40761,1,1,0,1,1,0
62161,0,1,-1,0,0,0
54071,1,1,0,0,1,0
34733,0,1,0,0,0,0
15658,1,1,0,1,0,0
33293,0,1,-1,0,0,0
68712,1,1,0,0,1,0
55176,0,0,1,0,0,0
63809,1,1,0,0,1,0
57235,0,1,1,0,0,0
47123,1,1,0,0,0,0
83428,0,1,1,0,0,0
37617,1,1,0,-1,0,0
36850,0,1,-1,0,1,0
12723,1,1,0,-1,0,0
86193,0,1,0,0,0,0
40536,1,1,0,1,0,0
17789,0,1,0,0,0,0
35062,1,1,0,-1,0,0
92292,0,1,-1,0,0,0
12778,1,1,-1,-1,0,0
49448,0,1,0,0,0,0
31674,1,1,0,0,0,0
38921,0,1,1,0,0,0
23634,1,1,0,1,0,0
33740,0,1,0,0,0,0
11502,1,1,0,0,0,0
52272,0,1,0,0,0,0
96319,1,1,0,0,0,0
65495,0,0,1,0,0,0
93027,1,1,0,-1,0,0
27107,0,1,0,0,0,0
49887,1,1,0,1,0,0
32645,0,1,0,0,0,0
14602,1,1,-1,1,0,0
22211,0,1,0,0,0,0
88251,1,1,0,1,0,0
81575,0,1,0,0,1,0
18299,1,1,0,1,0,0
20005,0,1,-1,0,0,0
31069,1,1,0,-1,0,0
80093,0,1,0,0,1,0
78745,1,1,-1,-1,0,0
17816,0,1,0,0,1,0
96963,1,1,0,1,0,0
32684,0,1,-1,0,0,0
82313,1,1,0,-1,0,0
75562,0,1,1,0,0,0
80467,1,1,0,-1,0,0
13234,0,1,1,0,0,0
19219,1,1,0,1,0,0
38076,0,1,0,0,0,0
71772,1,1,0,0,0,0
26137,0,1,0,0,0,0
33449,1,1,0,1,0,0
77731,0,1,-1,0,0,0
67843,1,1,0,-1,0,0
55930,0,1,1,0,1,0
11950,1,1,0,0,0,0
40214,0,1,0,0,0,0
90012,1,1,0,-1,0,0
27888,0,1,0,0,0,0
99704,1,1,0,-1,0,0
34798,0,0,1,0,0,0
64291,1,1,0,-1,0,0
87157,0,1,1,0,0,0
70831,1,1,0,0,0,0
14733,0,1,0,0,0,0
62036,1,1,0,0,0,1
35666,0,0,1,0,0,0
11076,1,1,0,0,0,0
88980,0,0,1,0,0,0
46271,1,1,0,0,0,0
38280,0,1,0,0,0,0
57469,1,1,0,1,0,0
37920,0,1,0,0,0,0
42237,1,1,0,1,0,0
43517,0,1,0,0,0,0
62447,1,1,0,0,0,0
82753,0,1,1,0,0,0
70723,1,1,0,0,0,0
14523,0,1,0,0,0,0
66346,1,1,0,0,0,0
72995,0,1,0,0,0,0
99538,1,1,0,-1,0,0
19381,0,1,0,0,0,0
55535,1,1,0,-1,0,0
81141,0,1,-1,0,0,0
81791,1,1,0,-1,0,0
54877,0,0,1,0,0,0
52055,1,1,0,-1,0,0
12366,0,0,1,0,0,0
90773,1,1,-1,0,1,0
39407,0,1,-1,0,0,0
81350,1,1,0,1,0,0
47410,0,1,-1,0,0,0
94677,1,1,0,-1,0,1
42926,0,0,0,0,0,0
26938,1,1,0,-1,0,0
66070,0,1,0,0,0,0
97433,1,1,-1,1,0,0
28099,0,1,1,0,0,0
13915,1,1,0,-1,0,0
23322,0,1,0,0,0,0
17244,1,1,0,-1,1,0
41464,0,1,0,0,0,0
42931,1,1,0,0,0,0
62669,0,1,1,0,0,0
42622,1,1,-1,1,0,0
28709,0,1,1,0,0,0
97635,1,1,0,-1,0,0
58762,0,1,1,0,0,0
98112,1,1,0,0,0,0
37369,0,1,0,0,0,0
23622,1,1,0,0,0,0
95636,0,1,0,0,0,0
93131,1,1,0,-1,0,0
24373,0,1,-1,0,0,0
80614,1,1,0,0,0,0
86262,0,1,1,0,0,0
13026,1,1,0,0,0,0
93486,0,1,1,0,0,0
35348,1,1,0,1,0,0
73227,0,1,0,0,0,0
48554,1,1,0,0,0,0
71333,0,1,-1,0,0,0
35839,1,1,-1,1,0,0
17152,0,1,1,0,0,0
72350,1,1,0,-1,0,0
62232,0,1,0,0,0,0
33283,1,1,0,0,0,0
28340,0,1,1,0,0,0
57024,1,1,0,1,0,0
41567,0,1,-1,0,0,0
95504,1,1,0,0,0,0
46449,0,1,0,0,0,0
88784,1,1,-1,1,0,0
63137,0,1,0,0,0,0
41200,1,1,0,-1,0,0
92265,0,1,-1,0,0,0
38435,1,1,0,1,0,0
61595,0,0,1,0,0,0
77045,1,1,0,-1,0,0
68243,0,1,0,0,0,0
21977,1,1,0,0,0,0
55104,0,1,1,0,0,0
46679,1,1,0,-1,0,0
19926,0,1,0,0,0,0
58109,1,1,0,1,0,0
24375,0,1,0,0,0,0
19851,1,1,0,1,0,0
88193,0,1,1,0,0,0
65026,1,1,0,-1,0,0
71029,0,1,1,0,0,0
10600,1,1,0,-1,0,0
68425,0,1,0,0,0,0
61001,1,1,0,0,0,0
57181,0,1,0,0,0,0
24590,1,1,0,0,1,0
61883,0,0,1,0,0,0
75271,1,1,0,0,0,0
84211,0,1,1,0,0,0
83047,1,1,0,1,0,0
90992,0,1,0,0,0,0
92049,1,1,-1,-1,0,0
10778,0,1,0,0,0,0
53034,1,1,0,-1,0,0
40912,0,1,0,0,0,0
12344,1,1,0,1,0,0
90786,0,1,0,0,0,0
82722,1,1,0,1,0,0
13802,0,1,0,0,0,0
71837,1,1,-1,0,1,0
71594,0,0,1,0,0,0
25166,1,1,0,-1,0,0
75636,0,1,0,0,0,0
11413,1,1,0,1,0,0
61691,0,1,1,0,0,0
42570,1,1,0,0,0,0
35893,0,1,0,0,1,0
75869,1,1,-1,0,1,0
35505,0,1,1,0,0,0
87775,1,1,0,1,0,0
38881,0,1,1,0,0,0
84154,1,1,0,0,0,0
61742,0,1,1,0,0,0
66538,1,1,0,-1,0,0
60559,0,1,1,0,0,0
15217,1,1,0,0,0,0
11208,0,1,1,0,0,0
92569,1,1,0,1,0,0
36367,0,1,0,0,1,0
57495,1,1,0,1,0,0
79885,0,1,0,0,0,0
10060,1,1,0,1,0,0
52520,0,1,1,0,0,0
85997,1,1,-1,0,0,0
87212,0,1,1,0,0,0
97982,1,1,-1,-1,0,0
46636,0,1,1,0,0,0
41244,1,1,-1,-1,0,0
23798,0,1,0,0,0,0
18285,1,1,0,0,0,0
47789,0,1,-1,0,0,0
55629,1,1,0,0,0,0
86687,0,1,0,0,0,0
47322,1,1,0,1,0,0
37211,0,1,0,0,0,0
32384,1,1,0,1,0,0
82703,0,1,0,0,0,0
27283,1,1,-1,-1,0,0
45872,0,0,1,0,0,0
51227,1,1,0,1,0,0
17008,0,1,0,0,0,0
52392,1,1,-1,-1,0,0
46439,0,1,0,0,0,0
71929,1,1,0,0,0,0
29045,0,1,0,0,0,0
80861,1,1,0,0,0,0
11415,0,0,0,0,0,0
86434,1,1,-1,-1,0,0
89265,0,1,1,0,0,0
31475,1,1,0,-1,0,0
65417,0,1,1,0,0,0
16802,1,1,0,0,0,0
54517,0,0,0,0,0,0
76736,1,1,0,0,0,0
30418,0,1,0,0,0,0
98319,1,1,-1,0,0,0
49551,0,1,0,0,0,0
47949,1,1,0,-1,0,0
95132,0,0,1,0,0,0
94981,1,1,0,0,0,0
14122,0,1,0,0,0,0
80087,1,1,0,0,0,0
20628,0,1,1,0,0,0
73369,1,1,0,0,0,0
82248,0,1,1,0,0,0
57195,1,1,0,0,0,0
50851,0,0,1,0,0,0
47386,1,1,0,-1,0,0
15757,0,1,1,0,0,0
25125,1,1,-1,0,1,0
28431,0,1,0,0,0,0
63849,1,1,0,1,0,0
55548,0,1,-1,0,0,0
15386,1,1,-1,1,0,0
10006,0,1,0,0,1,0
84668,1,1,0,-1,0,0
54782,0,1,0,0,1,0
43698,1,1,0,0,0,0
24805,0,1,0,0,1,0
17943,1,1,0,0,0,0
33013,0,1,1,0,0,0
56105,1,1,0,-1,0,0
85741,0,1,-1,0,1,0
